id,split,group,case_type,language_style,difficulty,raw_text,normalized_text,amount,type,category,wallet,note,currency
VX-SU-000605,train,expense_basic,expense_basic,su,easy,kuring sabun 12rb,kuring sabun 12000,12000,expense,Belanja,,sabun,IDR
VX-SU-000606,train,expense_basic,expense_basic,su,easy,tadi top up 150000 keur game,tadi top up 150000 keur game,150000,expense,Hiburan,,game,IDR
VX-SU-000607,train,expense_basic,expense_basic,su,easy,kuring tol 20000,kuring tol 20000,20000,expense,Transportasi,,tol,IDR
VX-SU-000608,train,expense_basic,expense_basic,su,easy,sim kuring mésér skincare 100000,sim kuring mésér skincare 100000,100000,expense,Belanja,,skincare,IDR
VX-SU-000609,validation,expense_basic,expense_basic,su,easy,poé ieu nonton 60rb keur bioskop,poé ieu nonton 60000 keur bioskop,60000,expense,Hiburan,,bioskop,IDR
VX-SU-000610,test,expense_basic,expense_basic,su,easy,tadi apoték tujuh puluh lima rébu,tadi apoték 75000,75000,expense,Kesehatan,,apoték,IDR
VX-SU-000611,train,expense_basic,expense_basic,su,easy,isuk tadi dahar siang tilu puluh lima rebu,isuk tadi dahar siang 35000,35000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-000612,train,expense_basic,expense_basic,su,easy,urang meuli 20rb keur baso,urang meuli 20000 keur baso,20000,expense,Makan & Minum,,baso,IDR
VX-SU-000613,train,expense_basic,expense_basic,su,easy,peuting tadi mayar Rp15.000 keur ojék online,peuting tadi mayar 15000 keur ojék online,15000,expense,Transportasi,,ojék online,IDR
VX-SU-000614,train,expense_basic,expense_basic,su,easy,kamari meuli hayam géprék sakitar 25000,kamari meuli hayam géprék sakitar 25000,25000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-000615,train,expense_basic,expense_basic,su,easy,isuk tadi meuli 50000 keur ubar batuk,isuk tadi meuli 50000 keur ubar batuk,50000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000616,train,expense_basic,expense_basic,su,easy,sim kuring mésér roti lima belas rébu,sim kuring mésér roti 15000,15000,expense,Makan & Minum,,roti,IDR
VX-SU-000617,train,expense_basic,expense_basic,su,easy,poé ieu meuli kopi sakitar dua puluh rébu,poé ieu meuli kopi sakitar 20000,20000,expense,Makan & Minum,,kopi,IDR
VX-SU-000618,train,expense_basic,expense_basic,su,easy,urang mayar karaoke sakitar tujuh puluh lima rebu,urang mayar karaoke sakitar 75000,75000,expense,Hiburan,,karaoke,IDR
VX-SU-000619,validation,expense_basic,expense_basic,su,easy,kuring meuli alat tulis dua puluh lima rebu,kuring meuli alat tulis 25000,25000,expense,Belanja,,alat tulis,IDR
VX-SU-000620,test,expense_basic,expense_basic,su,easy,minggu ieu mayar tujuh puluh lima rebu keur cai,minggu ieu mayar 75000 keur cai,75000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-000621,train,expense_basic,expense_basic,su,easy,minggu ieu meuli és téh sakitar sapuluh rebu,minggu ieu meuli és téh sakitar 10000,10000,expense,Makan & Minum,,és téh,IDR
VX-SU-000622,train,expense_basic,expense_basic,su,easy,mayar 30000 keur ojék online,mayar 30000 keur ojék online,30000,expense,Transportasi,,ojék online,IDR
VX-SU-000623,train,expense_basic,expense_basic,su,easy,isuk tadi meuli pulsa sakitar sapuluh rébu,isuk tadi meuli pulsa sakitar 10000,10000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000624,train,expense_basic,expense_basic,su,easy,kamari mésér sampo sakitar dua puluh lima rébu,kamari mésér sampo sakitar 25000,25000,expense,Belanja,,sampo,IDR
VX-SU-000625,train,expense_basic,expense_basic,su,easy,urang meuli pulsa sakitar dua puluh lima rebu,urang meuli pulsa sakitar 25000,25000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000626,train,expense_basic,expense_basic,su,easy,kuring mésér 7000 keur és téh,kuring mésér 7000 keur és téh,7000,expense,Makan & Minum,,és téh,IDR
VX-SU-000627,train,expense_basic,expense_basic,su,easy,kamari angkot sapuluh rébu,kamari angkot 10000,10000,expense,Transportasi,,angkot,IDR
VX-SU-000628,train,expense_basic,expense_basic,su,easy,poé ieu mayar langganan aplikasi sakitar 75000,poé ieu mayar langganan aplikasi sakitar 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000629,validation,expense_basic,expense_basic,su,easy,meuli sabun sakitar Rp20.000,meuli sabun sakitar 20000,20000,expense,Belanja,,sabun,IDR
VX-SU-000630,test,expense_basic,expense_basic,su,easy,isuk tadi meuli cilok dua belas rebu,isuk tadi meuli cilok 12000,12000,expense,Makan & Minum,,cilok,IDR
VX-SU-000631,train,expense_basic,expense_basic,su,easy,urang mayar dahar siang tilu puluh rébu,urang mayar dahar siang 30000,30000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-000632,train,expense_basic,expense_basic,su,easy,sim kuring és téh 10rb,sim kuring és téh 10000,10000,expense,Makan & Minum,,és téh,IDR
VX-SU-000633,train,expense_basic,expense_basic,su,easy,poé ieu nonton bioskop 40rb,poé ieu nonton bioskop 40000,40000,expense,Hiburan,,bioskop,IDR
VX-SU-000634,train,expense_basic,expense_basic,su,easy,sim kuring kuota internét saratus rébu,sim kuring kuota internét 100000,100000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-000635,train,expense_basic,expense_basic,su,easy,kuring dokter Rp200.000,kuring dokter 200000,200000,expense,Kesehatan,,dokter,IDR
VX-SU-000636,train,expense_basic,expense_basic,su,easy,sim kuring wifi Rp150.000,sim kuring wifi 150000,150000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-000637,train,expense_basic,expense_basic,su,easy,mésér pulsa dua puluh rébu,mésér pulsa 20000,20000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000638,train,expense_basic,expense_basic,su,easy,peuting tadi alat tulis dua puluh rébu,peuting tadi alat tulis 20000,20000,expense,Belanja,,alat tulis,IDR
VX-SU-000639,validation,expense_basic,expense_basic,su,easy,kuring langganan aplikasi Rp75.000,kuring langganan aplikasi 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000640,test,expense_basic,expense_basic,su,easy,poé ieu pulsa 100rb,poé ieu pulsa 100000,100000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000641,train,expense_basic,expense_basic,su,easy,kamari mésér dua ratus lima puluh rebu keur tiket konser,kamari mésér 250000 keur tiket konser,250000,expense,Hiburan,,tiket konser,IDR
VX-SU-000642,train,expense_basic,expense_basic,su,easy,minggu ieu sampo 35000,minggu ieu sampo 35000,35000,expense,Belanja,,sampo,IDR
VX-SU-000643,train,expense_basic,expense_basic,su,easy,urang mésér hayam géprék sakitar Rp18.000,urang mésér hayam géprék sakitar 18000,18000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-000644,train,expense_basic,expense_basic,su,easy,meuli roti sakitar sapuluh rebu,meuli roti sakitar 10000,10000,expense,Makan & Minum,,roti,IDR
VX-SU-000645,train,expense_basic,expense_basic,su,easy,kuring vitamin Rp50.000,kuring vitamin 50000,50000,expense,Kesehatan,,vitamin,IDR
VX-SU-000646,train,expense_basic,expense_basic,su,easy,bensin lima puluh rébu,bensin 50000,50000,expense,Transportasi,,bensin,IDR
VX-SU-000647,train,expense_basic,expense_basic,su,easy,mayar dokter sakitar dua ratus rébu,mayar dokter sakitar 200000,200000,expense,Kesehatan,,dokter,IDR
VX-SU-000648,train,expense_basic,expense_basic,su,easy,kamari mayar apoték Rp75.000,kamari mayar apoték 75000,75000,expense,Kesehatan,,apoték,IDR
VX-SU-000649,validation,expense_basic,expense_basic,su,easy,kamari meuli dua belas rebu keur baso,kamari meuli 12000 keur baso,12000,expense,Makan & Minum,,baso,IDR
VX-SU-000650,test,expense_basic,expense_basic,su,easy,poé ieu apoték saratus rébu,poé ieu apoték 100000,100000,expense,Kesehatan,,apoték,IDR
VX-SU-000651,train,expense_basic,expense_basic,su,easy,sim kuring mésér sabun sakitar 15000,sim kuring mésér sabun sakitar 15000,15000,expense,Belanja,,sabun,IDR
VX-SU-000652,train,expense_basic,expense_basic,su,easy,poé ieu mayar 22rb keur ojék online,poé ieu mayar 22000 keur ojék online,22000,expense,Transportasi,,ojék online,IDR
VX-SU-000653,train,expense_basic,expense_basic,su,easy,sim kuring mayar karaoke Rp100.000,sim kuring mayar karaoke 100000,100000,expense,Hiburan,,karaoke,IDR
VX-SU-000654,train,expense_basic,expense_basic,su,easy,abdi balanja balanja bulanan 150000,abdi balanja balanja bulanan 150000,150000,expense,Belanja,,balanja bulanan,IDR
VX-SU-000655,train,expense_basic,expense_basic,su,easy,peuting tadi mayar 30000 keur dahar siang,peuting tadi mayar 30000 keur dahar siang,30000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-000656,train,expense_basic,expense_basic,su,easy,peuting tadi listrik Rp50.000,peuting tadi listrik 50000,50000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-000657,train,expense_basic,expense_basic,su,easy,minggu ieu mayar ojék online sakitar dua belas rebu,minggu ieu mayar ojék online sakitar 12000,12000,expense,Transportasi,,ojék online,IDR
VX-SU-000658,train,expense_basic,expense_basic,su,easy,kamari mésér tujuh rébu keur és téh,kamari mésér 7000 keur és téh,7000,expense,Makan & Minum,,és téh,IDR
VX-SU-000659,validation,expense_basic,expense_basic,su,easy,urang mésér tiket konser sakitar Rp150.000,urang mésér tiket konser sakitar 150000,150000,expense,Hiburan,,tiket konser,IDR
VX-SU-000660,test,expense_basic,expense_basic,su,easy,sim kuring meuli sampo 35rb,sim kuring meuli sampo 35000,35000,expense,Belanja,,sampo,IDR
VX-SU-000661,train,expense_basic,expense_basic,su,easy,kamari meuli vitamin tujuh puluh lima rébu,kamari meuli vitamin 75000,75000,expense,Kesehatan,,vitamin,IDR
VX-SU-000662,train,expense_basic,expense_basic,su,easy,peuting tadi mayar parkir motor tilu rébu,peuting tadi mayar parkir motor 3000,3000,expense,Transportasi,,parkir motor,IDR
VX-SU-000663,train,expense_basic,expense_basic,su,easy,minggu ieu tol 15rb,minggu ieu tol 15000,15000,expense,Transportasi,,tol,IDR
VX-SU-000664,train,expense_basic,expense_basic,su,easy,kamari cilok 10rb,kamari cilok 10000,10000,expense,Makan & Minum,,cilok,IDR
VX-SU-000665,train,expense_basic,expense_basic,su,easy,poé ieu mayar 25rb keur tol,poé ieu mayar 25000 keur tol,25000,expense,Transportasi,,tol,IDR
VX-SU-000666,train,expense_basic,expense_basic,su,easy,poé ieu top up game lima puluh rébu,poé ieu top up game 50000,50000,expense,Hiburan,,game,IDR
VX-SU-000667,train,expense_basic,expense_basic,su,easy,abdi jajan Rp22.000 keur sangu goréng,abdi jajan 22000 keur sangu goréng,22000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-000668,train,expense_basic,expense_basic,su,easy,sim kuring meuli Rp75.000 keur bensin,sim kuring meuli 75000 keur bensin,75000,expense,Transportasi,,bensin,IDR
VX-SU-000669,validation,expense_basic,expense_basic,su,easy,peuting tadi meuli Rp20.000 keur masker,peuting tadi meuli 20000 keur masker,20000,expense,Kesehatan,,masker,IDR
VX-SU-000670,test,expense_basic,expense_basic,su,easy,meuli baju sakitar Rp200.000,meuli baju sakitar 200000,200000,expense,Belanja,,baju,IDR
VX-SU-000671,train,expense_basic,expense_basic,su,easy,minggu ieu top up 50rb keur game,minggu ieu top up 50000 keur game,50000,expense,Hiburan,,game,IDR
VX-SU-000672,train,expense_basic,expense_basic,su,easy,sim kuring mayar karaoke tujuh puluh lima rébu,sim kuring mayar karaoke 75000,75000,expense,Hiburan,,karaoke,IDR
VX-SU-000673,train,expense_basic,expense_basic,su,easy,kuring meuli baju tujuh puluh lima rébu,kuring meuli baju 75000,75000,expense,Belanja,,baju,IDR
VX-SU-000674,train,expense_basic,expense_basic,su,easy,mayar parkir motor sapuluh rébu,mayar parkir motor 10000,10000,expense,Transportasi,,parkir motor,IDR
VX-SU-000675,train,expense_basic,expense_basic,su,easy,peuting tadi mésér Rp20.000 keur hayam géprék,peuting tadi mésér 20000 keur hayam géprék,20000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-000676,train,expense_basic,expense_basic,su,easy,tadi bioskop genep puluh rébu,tadi bioskop 60000,60000,expense,Hiburan,,bioskop,IDR
VX-SU-000677,train,expense_basic,expense_basic,su,easy,dokter 200rb,dokter 200000,200000,expense,Kesehatan,,dokter,IDR
VX-SU-000678,train,expense_basic,expense_basic,su,easy,mayar wifi sakitar 300000,mayar wifi sakitar 300000,300000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-000679,validation,expense_basic,expense_basic,su,easy,urang mésér dahar siang sakitar 25000,urang mésér dahar siang sakitar 25000,25000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-000680,test,expense_basic,expense_basic,su,easy,peuting tadi mésér sangu goréng 20000,peuting tadi mésér sangu goréng 20000,20000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-000681,train,expense_basic,expense_basic,su,easy,sim kuring mésér pulsa 100000,sim kuring mésér pulsa 100000,100000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000682,train,expense_basic,expense_basic,su,easy,mayar apoték saratus rébu,mayar apoték 100000,100000,expense,Kesehatan,,apoték,IDR
VX-SU-000683,train,expense_basic,expense_basic,su,easy,poé ieu mésér kopi sakitar 10rb,poé ieu mésér kopi sakitar 10000,10000,expense,Makan & Minum,,kopi,IDR
VX-SU-000684,train,expense_basic,expense_basic,su,easy,peuting tadi mayar 250000 keur wifi,peuting tadi mayar 250000 keur wifi,250000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-000685,train,expense_basic,expense_basic,su,easy,isuk tadi langganan aplikasi Rp75.000,isuk tadi langganan aplikasi 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000686,train,expense_basic,expense_basic,su,easy,sim kuring mésér dua puluh rebu keur kopi,sim kuring mésér 20000 keur kopi,20000,expense,Makan & Minum,,kopi,IDR
VX-SU-000687,train,expense_basic,expense_basic,su,easy,tadi mayar karaoke 75000,tadi mayar karaoke 75000,75000,expense,Hiburan,,karaoke,IDR
VX-SU-000688,train,expense_basic,expense_basic,su,easy,urang nonton bioskop tilu puluh rébu,urang nonton bioskop 30000,30000,expense,Hiburan,,bioskop,IDR
VX-SU-000689,validation,expense_basic,expense_basic,su,easy,abdi mayar saratus lima puluh rébu keur listrik,abdi mayar 150000 keur listrik,150000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-000690,test,expense_basic,expense_basic,su,easy,kamari jajan lima rébu keur cilok,kamari jajan 5000 keur cilok,5000,expense,Makan & Minum,,cilok,IDR
VX-SU-000691,train,expense_basic,expense_basic,su,easy,kuring masker sapuluh rebu,kuring masker 10000,10000,expense,Kesehatan,,masker,IDR
VX-SU-000692,train,expense_basic,expense_basic,su,easy,poé ieu mésér ubar batuk sakitar 15000,poé ieu mésér ubar batuk sakitar 15000,15000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000693,train,expense_basic,expense_basic,su,easy,sim kuring wifi saratus lima puluh rebu,sim kuring wifi 150000,150000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-000694,train,expense_basic,expense_basic,su,easy,kamari balanja balanja bulanan Rp150.000,kamari balanja balanja bulanan 150000,150000,expense,Belanja,,balanja bulanan,IDR
VX-SU-000695,train,expense_basic,expense_basic,su,easy,peuting tadi meuli saratus lima puluh rébu keur game,peuting tadi meuli 150000 keur game,150000,expense,Hiburan,,game,IDR
VX-SU-000696,train,expense_basic,expense_basic,su,easy,isuk tadi baju Rp75.000,isuk tadi baju 75000,75000,expense,Belanja,,baju,IDR
VX-SU-000697,train,expense_basic,expense_basic,su,easy,peuting tadi mayar karaoke sakitar 75rb,peuting tadi mayar karaoke sakitar 75000,75000,expense,Hiburan,,karaoke,IDR
VX-SU-000698,train,expense_basic,expense_basic,su,easy,tadi mésér masker sakitar 20000,tadi mésér masker sakitar 20000,20000,expense,Kesehatan,,masker,IDR
VX-SU-000699,validation,expense_basic,expense_basic,su,easy,urang nonton bioskop sakitar 60rb nya,urang nonton bioskop sakitar 60000 nya,60000,expense,Hiburan,,bioskop,IDR
VX-SU-000700,test,expense_basic,expense_basic,su,easy,isuk tadi mésér hayam géprék sakitar 15rb,isuk tadi mésér hayam géprék sakitar 15000,15000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-000701,train,expense_basic,expense_basic,su,easy,mayar kuota internét sakitar tujuh puluh lima rébu,mayar kuota internét sakitar 75000,75000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-000702,train,expense_basic,expense_basic,su,easy,abdi tiket konser 500rb we,abdi tiket konser 500000 we,500000,expense,Hiburan,,tiket konser,IDR
VX-SU-000703,train,expense_basic,expense_basic,su,easy,minggu ieu meuli vitamin saratus rebu,minggu ieu meuli vitamin 100000,100000,expense,Kesehatan,,vitamin,IDR
VX-SU-000704,train,expense_basic,expense_basic,su,easy,poé ieu meuli sabun sakitar lima belas rébu,poé ieu meuli sabun sakitar 15000,15000,expense,Belanja,,sabun,IDR
VX-SU-000705,train,expense_basic,expense_basic,su,easy,kuring mayar tujuh puluh lima rebu keur kuota internét,kuring mayar 75000 keur kuota internét,75000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-000706,train,expense_basic,expense_basic,su,easy,kuring mésér baju 125000,kuring mésér baju 125000,125000,expense,Belanja,,baju,IDR
VX-SU-000707,train,expense_basic,expense_basic,su,easy,abdi meuli baju sakitar 150rb,abdi meuli baju sakitar 150000,150000,expense,Belanja,,baju,IDR
VX-SU-000708,train,expense_basic,expense_basic,su,easy,kuring mayar cai sakitar lima puluh rebu,kuring mayar cai sakitar 50000,50000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-000709,validation,expense_basic,expense_basic,su,easy,minggu ieu mayar 5rb keur angkot,minggu ieu mayar 5000 keur angkot,5000,expense,Transportasi,,angkot,IDR
VX-SU-000710,test,expense_basic,expense_basic,su,easy,mésér tiket konser sakitar saratus lima puluh rébu,mésér tiket konser sakitar 150000,150000,expense,Hiburan,,tiket konser,IDR
VX-SU-000711,train,expense_basic,expense_basic,su,easy,mésér Rp50.000 keur pulsa,mésér 50000 keur pulsa,50000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000712,train,expense_basic,expense_basic,su,easy,peuting tadi pulsa Rp25.000,peuting tadi pulsa 25000,25000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000713,train,expense_basic,expense_basic,su,easy,tadi mayar apoték 75000,tadi mayar apoték 75000,75000,expense,Kesehatan,,apoték,IDR
VX-SU-000714,train,expense_basic,expense_basic,su,easy,poé ieu game Rp150.000,poé ieu game 150000,150000,expense,Hiburan,,game,IDR
VX-SU-000715,train,expense_basic,expense_basic,su,easy,poé ieu ubar batuk 35000,poé ieu ubar batuk 35000,35000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000716,train,expense_basic,expense_basic,su,easy,kamari meuli bensin Rp100.000,kamari meuli bensin 100000,100000,expense,Transportasi,,bensin,IDR
VX-SU-000717,train,expense_basic,expense_basic,su,easy,kamari sampo dua puluh lima rébu,kamari sampo 25000,25000,expense,Belanja,,sampo,IDR
VX-SU-000718,train,expense_basic,expense_basic,su,easy,kuring mayar lima puluh opat rebu keur netflix,kuring mayar 54000 keur netflix,54000,expense,Hiburan,,netflix,IDR
VX-SU-000719,validation,expense_basic,expense_basic,su,easy,minggu ieu cai tujuh puluh lima rébu,minggu ieu cai 75000,75000,expense,Tagihan & Utilitas,,tagihan cai,IDR
