id,split,group,difficulty,raw_text,normalized_text,expected_amount,predicted_amount,amount_correct,expected_type,predicted_type,type_correct,expected_category,predicted_category,category_correct,expected_wallet,predicted_wallet,wallet_correct,expected_note,predicted_note,note_correct,expected_currency,predicted_currency,currency_correct,exact_match,predicted_json
VX-SU-002020,test,income_basic,easy,kamari asup duit bulanan hiji juta,kamari asup duit bulanan 1000000,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002030,test,income_basic,easy,urang aya duit asup tujuh ratus lima puluh rébu tina bonus damel,urang aya duit asup 750000 tina bonus damel,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002040,test,income_basic,easy,aya duit asup 3500000 tina gajih,aya duit asup 3500000 tina gajih,3500000,3500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 3500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002050,test,income_basic,easy,peuting tadi nampi bayaran 1500000 tina proyék freelance,peuting tadi nampi bayaran 1500000 tina proyék freelance,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002060,test,income_basic,easy,tadi meunang duit bulanan Rp750.000,tadi meunang duit bulanan 750000,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002070,test,income_basic,easy,urang nampi bayaran desain logo saratus lima puluh rebu,urang nampi bayaran desain logo 150000,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002080,test,income_basic,easy,sim kuring dibayar proyék freelance 150000,sim kuring dibayar proyék freelance 150000,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002090,test,income_basic,easy,minggu ieu meunang 250rb tina bonus damel,minggu ieu meunang 250000 tina bonus damel,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002100,test,income_basic,easy,sim kuring meunang duit tina 700rb tina proyék freelance,sim kuring meunang duit tina 700000 tina proyék freelance,700000,700000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 700000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002110,test,income_basic,easy,abdi bonus damel asup dua ratus lima puluh rébu,abdi bonus damel asup 250000,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002120,test,income_basic,easy,sim kuring aya duit asup Rp150.000 tina proyék freelance,sim kuring aya duit asup 150000 tina proyék freelance,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002130,test,income_basic,easy,kamari meunang 1000rb tina bonus damel,kamari meunang 1000000 tina bonus damel,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002140,test,income_basic,easy,peuting tadi dibayar ngalereskeun bug aplikasi 200000,peuting tadi dibayar ngalereskeun bug aplikasi 200000,200000,200000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002150,test,income_basic,easy,kuring duit bulanan asup 750000,kuring duit bulanan asup 750000,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002160,test,income_basic,easy,sim kuring nampi bayaran proyék freelance 500rb,sim kuring nampi bayaran proyék freelance 500000,500000,500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002170,test,income_basic,easy,aya duit asup Rp200.000 tina ngalereskeun bug aplikasi,aya duit asup 200000 tina ngalereskeun bug aplikasi,200000,200000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002180,test,income_basic,easy,urang ngadamel website asup 1500000,urang ngadamel website asup 1500000,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002190,test,income_basic,easy,poé ieu asup gajih 3500rb,poé ieu asup gajih 3500000,3500000,3500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 3500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002200,test,income_basic,easy,sim kuring meunang lima ratus rebu tina duit bulanan,sim kuring meunang 500000 tina duit bulanan,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002210,test,transport_parkir_bensin,easy,isuk tadi tol dua puluh lima rebu,isuk tadi tol 25000,25000,25000,True,expense,,False,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,False,"{""amount"": 25000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002220,test,transport_parkir_bensin,easy,urang mayar ojék online 12rb,urang mayar ojék online 12000,12000,12000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002230,test,transport_parkir_bensin,easy,minggu ieu mayar 12rb keur ojék online,minggu ieu mayar 12000 keur ojék online,12000,12000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002240,test,transport_parkir_bensin,easy,tadi mayar parkir motor sakitar tilu rébu,tadi mayar parkir motor sakitar 3000,3000,3000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 3000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002250,test,transport_parkir_bensin,easy,meuli 75000 keur bensin,meuli 75000 keur bensin,75000,75000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002260,test,transport_parkir_bensin,easy,sim kuring parkir motor Rp3.000,sim kuring parkir motor 3000,3000,3000,True,expense,,False,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,False,"{""amount"": 3000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002270,test,transport_parkir_bensin,easy,minggu ieu tol 15rb atuh,minggu ieu tol 15000 atuh,15000,15000,True,expense,,False,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,False,"{""amount"": 15000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002280,test,transport_parkir_bensin,easy,minggu ieu meuli bensin sakitar tilu puluh rebu,minggu ieu meuli bensin sakitar 30000,30000,30000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,True,"{""amount"": 30000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002290,test,transport_parkir_bensin,easy,urang parkir motor 5rb,urang parkir motor 5000,5000,5000,True,expense,,False,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,False,"{""amount"": 5000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002300,test,transport_parkir_bensin,easy,peuting tadi meuli bensin 75rb,peuting tadi meuli bensin 75000,75000,75000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002310,test,transport_parkir_bensin,easy,abdi mayar tol 15000,abdi mayar tol 15000,15000,15000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002320,test,transport_parkir_bensin,easy,kuring mayar parkir motor sakitar tilu rebu,kuring mayar parkir motor sakitar 3000,3000,3000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 3000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002330,test,transport_parkir_bensin,easy,abdi mayar ojék online Rp18.000,abdi mayar ojék online 18000,18000,18000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 18000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002340,test,transport_parkir_bensin,easy,peuting tadi mayar tol sakitar Rp50.000,peuting tadi mayar tol sakitar 50000,50000,50000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002350,test,transport_parkir_bensin,easy,sim kuring mayar parkir motor sakitar 5rb,sim kuring mayar parkir motor sakitar 5000,5000,5000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 5000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002360,test,transport_parkir_bensin,easy,sim kuring tol lima puluh rebu,sim kuring tol 50000,50000,50000,True,expense,,False,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002370,test,transport_parkir_bensin,easy,tadi mayar dua puluh lima rébu keur tol,tadi mayar 25000 keur tol,25000,25000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002380,test,transport_parkir_bensin,easy,isuk tadi parkir motor Rp2.000,isuk tadi parkir motor 2000,2000,2000,True,expense,,False,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,False,"{""amount"": 2000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002390,test,transport_parkir_bensin,easy,sim kuring mayar ojék online sakitar 15000,sim kuring mayar ojék online sakitar 15000,15000,15000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002400,test,transport_parkir_bensin,easy,peuting tadi mayar ojék online tilu puluh rébu,peuting tadi mayar ojék online 30000,30000,30000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 30000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002410,test,transport_parkir_bensin,easy,minggu ieu parkir motor dua rébu,minggu ieu parkir motor 2000,2000,2000,True,expense,,False,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,False,"{""amount"": 2000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002420,test,transport_parkir_bensin,easy,isuk tadi mayar angkot sakitar 7000,isuk tadi mayar angkot sakitar 7000,7000,7000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,angkot,angkot,True,IDR,IDR,True,True,"{""amount"": 7000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""angkot"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002430,test,transport_parkir_bensin,easy,kamari mayar tol sakitar 15000,kamari mayar tol sakitar 15000,15000,15000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002440,test,transport_parkir_bensin,easy,abdi tol 15rb,abdi tol 15000,15000,15000,True,expense,,False,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,False,"{""amount"": 15000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002450,test,transport_parkir_bensin,easy,minggu ieu ojék online dua puluh dua rebu mah,minggu ieu ojék online 22000 mah,22000,22000,True,expense,,False,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,False,"{""amount"": 22000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002460,test,transport_parkir_bensin,easy,mayar parkir motor sakitar sapuluh rebu,mayar parkir motor sakitar 10000,10000,10000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002470,test,transport_parkir_bensin,easy,sim kuring mayar ojék online 22000,sim kuring mayar ojék online 22000,22000,22000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 22000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-002480,test,transport_parkir_bensin,easy,kamari angkot 5000,kamari angkot 5000,5000,5000,True,expense,,False,Transportasi,Transportasi,True,,,True,angkot,angkot,True,IDR,IDR,True,False,"{""amount"": 5000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""angkot"", ""currency"": ""IDR"", ""confidence"": 0.7}"
